id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,NL_Solar,2030,false,18.0,,0.0
2,NL_Wind_Onshore,2030,false,49.0,,518.3084533144917
3,NL_Wind_Offshore,2030,false,49.0,,0.0
4,NL_Coal,2030,true,824.0,,6.0
5,NL_Nuclear,2030,true,2095.0,,-0.0
6,NL_CCGT,2030,true,357.0,,9.0
7,NL_OCGT,2030,true,357.0,,0.0
8,NL_Battery,2030,false,100.0,,0.0
9,BE_Solar,2030,false,18.0,,600.6219433284693
10,BE_Wind_Onshore,2030,false,49.0,,387.8286371554275
11,BE_Coal,2030,true,824.0,,3.0
12,BE_Nuclear,2030,true,2095.0,,-0.0
13,BE_CCGT,2030,true,357.0,,4.0
14,BE_OCGT,2030,true,357.0,,0.0
15,BE_Battery,2030,false,100.0,,0.0
16,DE_Solar,2030,false,18.0,,2817.6031920948626
17,DE_Wind_Offshore,2030,false,49.0,,0.0
18,DE_Coal,2030,true,824.0,,23.0
19,DE_Nuclear,2030,true,2095.0,,-0.0
20,DE_CCGT,2030,true,357.0,,17.0
21,DE_OCGT,2030,true,357.0,,15.0
22,DE_Battery,2030,false,100.0,,16.413324801735957
23,FR_Wind_Onshore,2030,false,49.0,,2320.2137389525446
24,FR_Wind_Offshore,2030,false,49.0,,0.0
25,FR_Coal,2030,true,824.0,,7.0
26,FR_Nuclear,2030,true,2095.0,,-0.0
27,FR_OCGT,2030,true,357.0,,0.0
28,FR_Battery,2030,false,100.0,,19.898665313680468
29,LU_Solar,2030,false,18.0,,0.0
30,LU_Wind_Onshore,2030,false,49.0,,0.0
31,LU_Wind_Offshore,2030,false,49.0,,0.0
32,LU_Coal,2030,true,824.0,,1.0
33,LU_Nuclear,2030,true,2095.0,,-0.0
34,LU_CCGT,2030,true,357.0,,1.0
35,LU_OCGT,2030,true,357.0,,2.0
36,LU_Battery,2030,false,100.0,,0.0
37,CH_Solar,2030,false,18.0,,591.8998337578829
